timestamp,global_step,loss,grad_norm_pre_clip,step_seconds,total_seconds
2026-03-21T17:02:27.865925+00:00,167,0.15989131,0.00447697,1.880052,1334.690196
2026-03-21T17:02:29.755425+00:00,168,0.20817116,0.00552573,1.889499,1336.579695
2026-03-21T17:02:31.669396+00:00,169,0.20326346,0.00545789,1.913972,1338.493667
2026-03-21T17:02:33.575160+00:00,170,0.20217681,0.00514852,1.905765,1340.399432
2026-03-21T17:02:34.567354+00:00,171,0.21298349,0.0037977,0.992194,1341.391626
2026-03-21T17:02:36.703309+00:00,172,0.15592769,0.00496818,2.135948,1343.527573
2026-03-21T17:02:38.586317+00:00,173,0.25334746,0.00641959,1.883014,1345.410588
2026-03-21T17:02:40.453548+00:00,174,0.19890437,0.00593071,1.867231,1347.277819
2026-03-21T17:02:42.337998+00:00,175,0.19723272,0.00509223,1.884450,1349.162269
2026-03-21T17:02:44.228324+00:00,176,0.16569111,0.00436176,1.890327,1351.052595
2026-03-21T17:02:46.122344+00:00,177,0.16932411,0.00502431,1.894020,1352.946616
2026-03-21T17:02:47.997333+00:00,178,0.19397324,0.00661692,1.874989,1354.821604
2026-03-21T17:02:49.870319+00:00,179,0.12546308,0.00452552,1.872984,1356.694589
2026-03-21T17:02:51.764180+00:00,180,0.16620395,0.00537674,1.893862,1358.588451
2026-03-21T17:02:53.654988+00:00,181,0.16561474,0.00504047,1.890807,1360.479258
2026-03-21T17:02:55.521730+00:00,182,0.16846788,0.00452684,1.866742,1362.346001
2026-03-21T17:02:57.387748+00:00,183,0.26228362,0.00644222,1.866018,1364.212019
2026-03-21T17:02:59.261254+00:00,184,0.25544131,0.00630747,1.873506,1366.085525
2026-03-21T17:03:01.157305+00:00,185,0.1682719,0.0045949,1.896051,1367.981576
2026-03-21T17:03:03.025400+00:00,186,0.16049793,0.00468656,1.868094,1369.849670
2026-03-21T17:03:04.890660+00:00,187,0.14735156,0.00486317,1.865261,1371.714931
2026-03-21T17:03:06.765179+00:00,188,0.34070951,0.00657286,1.874519,1373.589450
2026-03-21T17:03:08.649972+00:00,189,0.14525209,0.00449476,1.884792,1375.474242
2026-03-21T17:03:09.638978+00:00,190,0.18289533,0.00399319,0.989007,1376.463249
2026-03-21T17:03:11.796887+00:00,191,0.20334628,0.00589033,2.157903,1378.621152
2026-03-21T17:03:13.680593+00:00,192,0.20236047,0.00511189,1.883712,1380.504864
